中国农业科学,3
养殖技术顾问,14
沈阳部队医药,1
中华骨科杂志,1
河北医药,1
中华眼科杂志,1
陕西农业科学,1
黑龙江动物繁殖,12
新疆林业,3
艺术评鉴,1
芒种：下半月,1
中国畜牧兽医文摘,10
东北亚外语研究,1
中国现代医生,2
哈尔滨学院学报,1
实用临床医药杂志,1
诗歌月刊,1
医药前沿,1
中国奶牛,4
世界华文文学论坛,1
新疆中医药,1
实用医技杂志,1
辽宁畜牧兽医,4
江西畜牧兽医杂志,1
全球教育展望,1
云梦学刊,1
中国兽医杂志,3
致富之友,1
专业户,1
畜牧兽医科技信息,14
科学之友：上,1
农村科技,6
仲恺农业工程学院学报,4
中国畜牧业,2
水产学报,1
河南农业科学,2
高原气象,1
上饶师范学院学报,1
中国畜牧杂志,11
中国海洋大学学报：自然科学版,1
中国工作犬业,1
西南民族学院学报：自然科学版,1
畜牧兽医杂志,4
新疆农垦科技,2
农业技术与装备,1
野生动物学报,1
畜牧与饲料科学,8
广西畜牧兽医,6
动物医学进展,4
中国兽医学报,4
河北畜牧兽医,1
中兽医医药杂志,5
农业科学研究,1
河南畜牧兽医,2
农村养殖技术,3
当代畜牧,8
江西饲料,1
中国畜禽种业,14
养猪,5
山东畜牧兽医,3
现代中西医结合杂志,1
中国牧业通讯,2
江西医药,1
中国草食动物科学,4
中国畜牧兽医,4
家畜生态学报,6
广东畜牧兽医科技,3
海洋通报,1
男性学杂志,2
东北农业科学,2
健康博览,1
经济动物学报,4
海洋科学,1
医药与保健,1
畜牧与兽医,10
黑龙江畜牧兽医,22
金华职业技术学院学报,1
黑龙江畜牧兽医：下半月,7
中国农业大学学报,1
国外兽医学：畜禽疾病,1
首都医科大学学报,1
实验动物与比较医学,1
中医杂志,1
中国妇幼保健,2
扬州大学学报：农业与生命科学版,1
安徽农业大学学报,1
湖北农业科学,1
中国公共卫生,1
华中农业大学学报,1
中国养兔杂志,3
广西农业大学学报,1
动物学报,1
上海畜牧兽医通讯,4
天津农业科学,1
甘肃畜牧兽医,9
四川畜牧兽医,2
中国计划生育学杂志,1
河北农业技术师范学院学报,1
国际麻醉学与复苏杂志,1
实用妇产科杂志,1
中华行为医学与脑科学杂志,1
自然与科技,1
临沂医学专科学校学报,1
世界科学,1
饲料研究,2
畜牧兽医学报,3
新疆农业大学学报,2
浙江大学学报：B卷英文版,1
云南畜牧兽医,7
中国草食动物,8
四川动物,1
新疆农业科学,4
中国组织工程研究与临床康复,1
武汉生物工程学院学报,1
南京农业大学学报,2
中国兽医科技,2
草与畜杂志,1
河南畜牧兽医：综合版,3
中兽医学杂志,8
中国动物保健,1
贵州畜牧兽医,5
草食家畜,5
生态毒理学报,1
安徽医科大学学报,1
临床和实验医学杂志,1
科技资讯,1
中国医学文摘：皮肤科学,1
动物营养学报,1
健康世界,1
草业与畜牧,1
大连医科大学学报,1
四川大学学报：医学版,1
中国医科大学学报,3
中华放射学杂志,1
环境与职业医学,1
中国误诊学杂志,2
中医药信息,2
安徽农业科学,7
吉林大学学报：医学版,1
发育医学电子杂志,1
光明中医,1
中国实用妇科与产科杂志,1
中华中医药学刊,1
神经解剖学杂志,2
