长春中医药大学,2
陕西中医,2
新疆中医药,2
农村新技术,13
西北农林科技大学,58
中国家禽,174
中国农学通报,8
临床合理用药杂志,4
吉林农业大学学报,4
河北北方学院,5
畜牧兽医杂志,17
中国畜禽种业,98
饲料广角,7
江西畜牧兽医杂志,19
江西农业大学;修水县畜牧水产局,3
陕西省安康市镇坪县畜牧兽医中心;镇坪县洪阳食品开发有限公司;镇坪县洪石乌鸡养殖专业合作社,3
江西农业大学,4
西南大学,14
广西金陵养殖有限公司,1
饲料与畜牧,9
家禽研究最新进展——第十一次全国家禽学术讨论会论文集,2
福建农林大学,5
野生动物,2
青海大学学报,4
黑龙江畜牧兽医,111
丽江永胜杰利农产品有限公司;,3
宁夏农林科学院草畜工程技术研究中心,1
饲料研究,44
家畜生态学报,14
西北农业学报,2
北方牧业,66
现代农业科技,8
河南农业大学,12
当代畜禽养殖业,63
家禽科学,119
北京科技大学,2
中国禽业导刊,9
乌海市巴音宝养殖发展有限公司,2
江山联众蜂业技术服务中心;江山市天旺禽业有限公司;江山大丰收农业发展有限公司,1
华中农业大学,22
扬州大学,73
中国畜牧杂志,64
科技致富向导,7
动物医学进展,7
养禽与禽病防治,99
农家参谋,10
新疆农垦科技,5
农家之友,19
广西壮族自治区畜牧研究所;,2
畜禽业,64
广西金陵农牧集团有限公司,4
旬阳县兴农种鸡场;旬阳县畜牧兽医服务中心,1
当代畜牧,39
农家科技,6
新农业,16
黑龙江科技信息,4
福建农业科技,5
农技服务,7
专业户,9
河北农业大学学报,1
中药药理与临床,2
江西财经大学,2
渭源县农家畜禽养殖专业合作社;渭源县永红现代农业产业开发专业合作社;渭源县黄香沟牧场;渭源县鹿鸣生态农业科技有限公司,1
上海畜牧兽医通讯,14
养殖技术顾问,38
中国畜牧兽医学会家禽学分会第九次代表会议暨第十六次全国家禽学术讨论会论文集,4
汉中市黑凤园农业生态发展有限责任公司,1
农家女,1
农业技术与装备,10
湖南农业大学,16
农业知识,18
河北北方学院学报(自然科学版),1
