国外畜牧学：猪与禽,58
兽医导刊,201
兽医大学学报,9
中国家禽,471
动物医学进展,19
国外畜牧学:猪与禽,4
畜牧兽医科技信息,329
山东畜牧兽医,176
福建畜牧兽医,50
农技服务,22
畜牧兽医杂志,63
农村百事通,61
国外畜牧科技,22
郑州牧专学报,5
云南畜牧兽医,29
上海畜牧兽医通讯,102
江西畜牧兽医杂志,42
畜牧兽医科技,8
中国畜禽种业,260
特种经济动植物,7
畜禽业,196
养殖技术顾问,362
农民致富之友,93
贵州畜牧兽医,48
中国动物检疫,19
家禽科学,284
现代畜牧科技,138
河南畜牧兽医:综合版,12
吉林畜牧兽医,145
河南畜牧兽医：综合版,135
养禽与禽病防治,332
水禽世界,3
农业技术与装备,30
农家之友,58
广西畜牧兽医,52
农村实用技术,18
山东家禽,109
中国兽药杂志,18
天津畜牧兽医,6
中国预防兽医学报,4
辽宁畜牧兽医,47
河南科技大学学报：农学版,3
宁夏农林科技,9
饲料博览,85
北方牧业,332
养殖与饲料,113
河南农业,21
河南畜牧兽医：市场版,22
中国畜牧兽医文摘,174
现代畜牧兽医,48
畜牧与兽医,72
农友致富月刊,1
中国动物保健,87
农村养殖技术,146
兽药市场指南,74
农业生物技术学报,7
农业知识：科学养殖,53
四川畜牧兽医,88
今日畜牧兽医,146
农业装备技术,4
中国兽医杂志,70
黑龙江畜牧兽医,170
中兽医医药杂志,36
当代畜禽养殖业,142
国外畜牧学：饲料,4
广东饲料,26
农村科技,54
技术与市场,12
中国农村科技,12
浙江畜牧兽医,32
河北农业科技,28
安徽农业科学,25
畜牧与饲料科学,61
上海农业科技,7
绿色大世界,1
中国畜牧杂志,123
黑龙江畜牧兽医：下半月,52
湖南畜牧兽医,21
农村实用科技信息,43
农村科技开发,16
中国畜禽传染病,22
山东农业大学学报：自然科学版,5
甘肃农业大学学报,16
新农业,58
动物学报,3
眼科研究,1
广东微量元素科学,3
禽业科技,38
致富之友,5
甘肃畜牧兽医,83
中国寄生虫学与寄生虫病杂志,1
天津医药,1
健康生活,1
四川动物,4
运动休闲,1
中国牧业通讯：养殖场顾问,1
湖北畜牧兽医,69
动物科学与动物医学,12
微型计算机,1
大众医学,1
老同志之友：下半月,1
青海畜牧兽医杂志,30
医药前沿,1
四川畜禽,15
江西饲料,29
中国生物制品学杂志,3
中国人兽共患病学报,1
基层农技推广,2
中国饲料添加剂,30
福建农业科技,5
畜牧兽医学报,31
江苏农业科学,17
饲料广角,32
黑龙江动物繁殖,16
动物营养学报,137
安徽农业大学学报,7
动物学杂志,2
河南农业科学,14
中国畜牧兽医,66
饲料研究,81
浙江农业学报,7
中国农业科学,7
农家致富,61
饲料工业,66
现代农业科技,24
广东畜牧兽医科技,26
北京农学院学报,9
江西农业大学学报,5
当代畜牧,126
沈阳农业大学学报,3
湖南农业,23
农业科技通讯,7
南方农业学报,5
家畜生态学报,25
黑龙江八一农垦大学学报,2
河北畜牧兽医,27
中国禽业导刊,373
激光生物学报,2
细胞与分子免疫学杂志,1
生物学教学,2
中国畜牧业,16
畜牧兽医科学:电子版,14
中国农业大学学报,6
兽药与饲料添加剂,29
祝你幸福：知心,1
华南农业大学学报,6
东北农学院学报,1
青海大学学报：自然科学版,3
塔里木大学学报,2
中国饲料,70
郑州牧业工程高等专科学校学报,25
辽宁农业职业技术学院学报,3
世界科学,1
现代农业科学,9
新农村,42
中外医疗,1
中国免疫学杂志,2
中国妇幼保健,1
中国公共卫生,1
中国医学物理学杂志,1
西北农林科技大学学报：自然科学版,7
天津农业科学,1
